FECHA,DELITO,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,MODALIDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Piedecuesta,URBANA,MARTES,20:00,ENGAÑO,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SUCRE,Los Palmitos,RURAL,MARTES,21:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
18-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ATLÁNTICO,Sabanalarga,URBANA,MARTES,10:50,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
18-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CALDAS,Supía,URBANA,MARTES,20:30,ENGAÑO,FEMENINO,A PIE,NO REPORTA,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NARIÑO,San Andres de Tumaco,URBANA,MARTES,10:37,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,AMA DE CASA,CASADO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,QUINDÍO,Armenia ,URBANA,MARTES,20:00,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SUCRE,Corozal,URBANA,MARTES,15:30,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CAUCA,El Tambo,URBANA,MARTES,11:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,"COLEGIOS, ESCUELAS",1
18-Feb-14,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),MAGDALENA,Ciénaga,URBANA,MARTES,16:45,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,"COLEGIOS, ESCUELAS",1
18-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Ciénaga,URBANA,MARTES,12:45,INTIMIDACION FISICA,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CAUCA,Santander de Quilichao,RURAL,MARTES,15:30,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,LICOR ADULTERADO,ESTUDIANTE,SOLTERO,PANADERIAS,1
18-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,MARTES,17:00,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
18-Feb-14,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),CHOCÓ,Quibdó ,URBANA,MARTES,21:28,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,EMPLEADO PARTICULAR,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CÓRDOBA,Montería ,URBANA,MARTES,16:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
18-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,META,Granada,URBANA,MARTES,20:14,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,"HOTELES, RESIDENCIAS, Y SIMILARES.",1
18-Feb-14,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,META,Villavicencio ,URBANA,MARTES,12:30,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
19-Feb-14,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),MAGDALENA,Santa Marta ,URBANA,MIERCOLES,9:40,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,LOCAL COMERCIAL,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ATLÁNTICO,Repelón,RURAL,MIERCOLES,13:30,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
19-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ANTIOQUIA,Don Matías,URBANA,MIERCOLES,10:30,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
19-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,META,Villavicencio ,URBANA,MIERCOLES,12:00,AGRESION,FEMENINO,A PIE,A PIE,NO REPORTA,AMA DE CASA,SOLTERO,DENTRO DE LA VIVIENDA,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Cimitarra,URBANA,MIERCOLES,8:00,NO REPORTADA,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,LOCAL COMERCIAL,1
19-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,MIERCOLES,22:03,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
19-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,VALLE,Palmira,URBANA,MIERCOLES,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,BOLÍVAR,Talaigua Nuevo,URBANA,MIERCOLES,10:40,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
19-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VALLE,Jamundí,URBANA,MIERCOLES,19:00,AGRESION,FEMENINO,VEHICULO,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,MIERCOLES,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,DESEMPLEADO,SOLTERO,DENTRO DE LA VIVIENDA,1
19-Feb-14,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,VALLE,Cali ,URBANA,MIERCOLES,1:00,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,ESCOPOLAMINA,EMPLEADO PARTICULAR,CASADO,CLINICAS Y SIMILARES,1
19-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Chibolo,RURAL,MIERCOLES,10:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ATLÁNTICO,Barranquilla ,URBANA,MIERCOLES,7:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,TOLIMA,Espinal,URBANA,MIERCOLES,6:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,El Cairo,RURAL,MIERCOLES,13:00,ENGAÑO,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,"COLEGIOS, ESCUELAS",1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Girón,URBANA,MIERCOLES,12:00,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,NARIÑO,Albán,RURAL,MIERCOLES,20:30,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),SANTANDER,Barrancabermeja,URBANA,MIERCOLES,17:30,AGRESION,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,LOTE BALDIO,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Bucaramanga ,URBANA,MIERCOLES,21:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Bucaramanga ,URBANA,MIERCOLES,21:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SANTANDER,Bucaramanga ,URBANA,MIERCOLES,23:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CÓRDOBA,Montería ,URBANA,MIERCOLES,20:30,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,"COLEGIOS, ESCUELAS",1
19-Feb-14,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,SANTANDER,Los Santos,RURAL,MIERCOLES,15:00,NO REPORTADA,FEMENINO,A PIE,A PIE,LICOR ADULTERADO,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
19-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,MIERCOLES,20:00,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,ESCOPOLAMINA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
19-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NARIÑO,Guachucal,URBANA,MIERCOLES,10:28,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
20-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,META,Villavicencio ,URBANA,JUEVES,21:35,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
20-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,JUEVES,21:33,POR EL PADRE,FEMENINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,SOLTERO,CLINICAS Y SIMILARES,1
20-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,BOYACÁ,Duitama,URBANA,JUEVES,1:00,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
20-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SANTANDER,Floridablanca,RURAL,JUEVES,19:30,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,AMA DE CASA,SOLTERO,VIAS PUBLICAS,1
20-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,META,Villavicencio ,URBANA,JUEVES,14:34,NO REPORTADA,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
20-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,JUEVES,11:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
20-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CUNDINAMARCA,Bogotá D.C. ,URBANA,JUEVES,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
20-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VALLE,Cartago,URBANA,JUEVES,13:00,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,ESCOPOLAMINA,AMA DE CASA,SOLTERO,CASAS DE HABITACION,1
20-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Ciénaga,URBANA,JUEVES,19:00,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,PASAJERO MOTO,BICICLETA,CONTUNDENTES,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
20-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SUCRE,Coloso,RURAL,JUEVES,15:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
20-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SUCRE,Santiago de Tolú,URBANA,JUEVES,21:30,ENGAÑO,FEMENINO,MOTO,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
20-Feb-14,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ARAUCA,Tame,URBANA,JUEVES,12:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,PARQUES,1
20-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,SANTANDER,Málaga,RURAL,JUEVES,14:00,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,U-LIBRE,FINCAS Y SIMILARES,1
20-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SUCRE,Sincelejo ,URBANA,JUEVES,18:30,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,ESCOPOLAMINA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
21-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,META,Villavicencio ,URBANA,VIERNES,20:00,ENGAÑO,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
21-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,TOLIMA,Cajamarca,RURAL,VIERNES,1:05,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
21-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,VALLE,Palmira,RURAL,VIERNES,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
21-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,VIERNES,18:00,ENGAÑO,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
21-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CAUCA,Popayán ,URBANA,VIERNES,16:20,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 210 A. ACOSO SEXUAL,HUILA,Neiva ,URBANA,VIERNES,16:30,NO REPORTADA,FEMENINO,VEHICULO,A PIE,NO REPORTA,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
21-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Zona Bananera,URBANA,VIERNES,16:00,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Socorro,URBANA,VIERNES,14:30,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 210 A. ACOSO SEXUAL,VALLE,Tuluá,URBANA,VIERNES,7:22,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,"COLEGIOS, ESCUELAS",1
21-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,HUILA,Tesalia,RURAL,VIERNES,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
21-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Santa Marta ,URBANA,VIERNES,16:50,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
21-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,META,Villavicencio ,URBANA,VIERNES,6:30,NO REPORTADA,FEMENINO,MOTO,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,FRENTE A COLEGIO - VIA PUBLICA,1
21-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ATLÁNTICO,Sabanalarga,URBANA,VIERNES,15:15,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,LOTE BALDIO,1
21-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Buenaventura,URBANA,VIERNES,19:30,AMENAZA/CHANTAJE,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
21-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,NARIÑO,San Andres de Tumaco,URBANA,VIERNES,14:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTA,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,ANTIOQUIA,Envigado,URBANA,VIERNES,12:56,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,LICOR ADULTERADO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
21-Feb-14,ARTÍCULO 210 A. ACOSO SEXUAL,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,22:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,DESEMPLEADO,SOLTERO,INTERIOR VEHICULO PARTICULAR,1
21-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ANTIOQUIA,Carepa,RURAL,VIERNES,23:00,AMENAZA/CHANTAJE,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,HUILA,Suaza,RURAL,VIERNES,16:00,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,CONTUNDENTES,AMA DE CASA,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CÓRDOBA,Montería ,URBANA,VIERNES,14:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
21-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ATLÁNTICO,Soledad,URBANA,VIERNES,21:30,AGRESION,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
22-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ANTIOQUIA,Retiro,RURAL,SABADO,10:00,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
22-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,GUAJIRA,Villanueva,URBANA,SABADO,22:50,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
22-Feb-14,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,1:11,NO REPORTADA,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
22-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Tuluá,URBANA,SABADO,21:00,AMENAZA/CHANTAJE,MASCULINO,A PIE,BICICLETA,SIN EMPLEO DE ARMAS,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
22-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,SANTANDER,Bucaramanga ,URBANA,SABADO,11:45,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,APARTAMENTO,1
22-Feb-14,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,14:15,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,ESCOPOLAMINA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
22-Feb-14,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,META,Villavicencio ,URBANA,SABADO,7:00,AMENAZA/CHANTAJE,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
22-Feb-14,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),META,Villavicencio ,URBANA,SABADO,7:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
22-Feb-14,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,VALLE,Cali ,URBANA,SABADO,12:00,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,LICOR ADULTERADO,AMA DE CASA,SOLTERO,VIAS PUBLICAS,1
22-Feb-14,ARTÍCULO 210 A. ACOSO SEXUAL,VALLE,Cali ,URBANA,SABADO,22:00,NO REPORTADA,MASCULINO,A PIE,A PIE,LICOR ADULTERADO,EMPLEADO PARTICULAR,U-LIBRE,DENTRO DE LA VIVIENDA,1
22-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,SABADO,0:00,POR EL PADRE,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
22-Feb-14,ARTÍCULO 210 A. ACOSO SEXUAL,HUILA,Neiva ,URBANA,SABADO,12:02,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,EMPLEADO PARTICULAR,SOLTERO,CASAS DE HABITACION,1
22-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Chibolo,URBANA,SABADO,17:00,INTIMIDACION FISICA,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,LOTE BALDIO,1
22-Feb-14,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CALDAS,Neira,URBANA,SABADO,15:40,ENGAÑO,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
22-Feb-14,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,HUILA,Palermo,URBANA,SABADO,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,ESTUDIANTE,SOLTERO,HOSPITALES,1
