FECHA,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,EDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
1-Jan-11,SANTANDER,Girón,URBANA,SABADO,0:41,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,TIENDA,1
1-Jan-11,QUINDÍO,Armenia ,URBANA,SABADO,0:00,16,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,QUINDÍO,Armenia ,URBANA,SABADO,0:00,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO POLICIAL,CASADO,VIAS PUBLICAS,1
1-Jan-11,QUINDÍO,Armenia ,URBANA,SABADO,0:00,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO POLICIAL,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,NARIÑO,Pasto ,URBANA,SABADO,0:30,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
1-Jan-11,ATLÁNTICO,Barranquilla ,URBANA,SABADO,4:00,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,NORTE DE SANTANDER,Cúcuta ,URBANA,SABADO,3:15,24,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,5:15,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Sonson,URBANA,SABADO,6:30,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,8:10,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,23:20,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,2:10,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,QUINDÍO,Armenia ,URBANA,SABADO,5:30,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-11,TOLIMA,Ibagué ,URBANA,SABADO,3:05,18,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ATLÁNTICO,Barranquilla ,URBANA,SABADO,3:00,39,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,10:30,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,10:00,33,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,CASAS DE HABITACION,1
1-Jan-11,SANTANDER,Landázuri,RURAL,SABADO,1:01,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-11,ANTIOQUIA,Amagá,URBANA,SABADO,5:56,28,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Soacha,URBANA,SABADO,2:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Palmira,RURAL,SABADO,8:30,32,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,COMERCIANTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Palmira,RURAL,SABADO,8:30,35,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,6:10,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,4:45,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,2:00,30,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,11:20,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,11:20,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,San Pedro,URBANA,SABADO,9:40,45,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,SUPERMERCADOS,1
1-Jan-11,HUILA,Campoalegre,URBANA,SABADO,5:15,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,TOLIMA,Mariquita,URBANA,SABADO,1:36,35,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,TOLIMA,Mariquita,URBANA,SABADO,5:05,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ATLÁNTICO,Soledad,URBANA,SABADO,16:50,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,SANTANDER,Bucaramanga ,URBANA,SABADO,9:20,36,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,"HOTELES, RESIDENCIAS, Y SIMILARES.",1
1-Jan-11,NARIÑO,Pasto ,URBANA,SABADO,3:00,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,13:00,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,11:30,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,META,Mesetas,RURAL,SABADO,1:30,40,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,"BARES, CANTINAS Y SIMILARES",1
1-Jan-11,SANTANDER,Bucaramanga ,URBANA,SABADO,17:00,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,RISARALDA,Pereira ,URBANA,SABADO,4:00,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cartago,URBANA,SABADO,7:00,28,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,SANTANDER,Girón,URBANA,SABADO,17:00,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,SANTANDER,Girón,URBANA,SABADO,17:00,28,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,RISARALDA,La Virginia,URBANA,SABADO,2:00,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Palmira,URBANA,SABADO,10:30,39,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,META,Villavicencio ,URBANA,SABADO,10:10,17,MASCULINO,A PIE,A PIE,ARMA BLANCA,NO REPORTA,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,4:00,43,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,DENTRO DE LA VIVIENDA,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,6:35,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ATLÁNTICO,Barranquilla ,URBANA,SABADO,12:20,16,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,16:15,20,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,13:30,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Palmira,URBANA,SABADO,9:00,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-11,NARIÑO,La Llanada,URBANA,SABADO,11:20,22,FEMENINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,SANTANDER,Matanza,RURAL,SABADO,8:00,54,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,FINCAS Y SIMILARES,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,4:40,52,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,5:20,29,FEMENINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,ATLÁNTICO,Soledad,URBANA,SABADO,18:00,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CALDAS,Manizales ,URBANA,SABADO,3:25,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CALDAS,Manizales ,URBANA,SABADO,3:00,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CALDAS,Manizales ,URBANA,SABADO,3:45,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Turbo,RURAL,SABADO,19:30,33,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CALDAS,Chinchiná,URBANA,SABADO,4:10,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CALDAS,Chinchiná,RURAL,SABADO,4:20,51,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,GUAJIRA,Dibulla,RURAL,SABADO,15:23,39,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,BILLARES,1
1-Jan-11,GUAJIRA,Dibulla,RURAL,SABADO,15:23,45,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,BILLARES,1
1-Jan-11,VICHADA,Cumaribo,RURAL,SABADO,13:00,51,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SEPARADO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,10:34,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,16:30,21,MASCULINO,A PIE,VEHICULO,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,16:30,33,MASCULINO,A PIE,VEHICULO,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,16:30,45,MASCULINO,A PIE,VEHICULO,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,18:40,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,18:50,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,CANCHAS DE TEJO,1
1-Jan-11,BOYACÁ,Chiquinquirá,URBANA,SABADO,15:02,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,RISARALDA,Mistrató,URBANA,SABADO,14:30,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,CASADO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Yotoco,URBANA,SABADO,17:00,35,MASCULINO,MOTO,BICICLETA,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Bolívar,RURAL,SABADO,18:00,40,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,COMERCIANTE,CASADO,PARQUES,1
1-Jan-11,VALLE,Bolívar,RURAL,SABADO,18:00,61,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,PARQUES,1
1-Jan-11,HUILA,La Plata,URBANA,SABADO,14:30,19,FEMENINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,17:50,79,MASCULINO,A PIE,A PIE,ARMA BLANCA,PENSIONADO,U-LIBRE,APARTAMENTO,1
1-Jan-11,MAGDALENA,Sitionuevo,URBANA,SABADO,8:50,27,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,MAGDALENA,Sitionuevo,URBANA,SABADO,8:50,30,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,NORTE DE SANTANDER,Ocaña,URBANA,SABADO,9:00,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CAUCA,Popayán ,URBANA,SABADO,17:00,31,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CALDAS,Manizales ,URBANA,SABADO,22:20,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,META,Villavicencio ,URBANA,SABADO,20:55,15,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CAUCA,Popayán ,URBANA,SABADO,8:00,34,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
1-Jan-11,NORTE DE SANTANDER,Cúcuta ,URBANA,SABADO,15:35,23,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,RURAL,SABADO,11:45,26,MASCULINO,TAXI,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,6:00,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-11,CAUCA,Mercaderes,RURAL,SABADO,11:00,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,CAUCA,Mercaderes,URBANA,SABADO,10:00,14,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,8:30,16,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,14:50,46,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,11:00,16,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
1-Jan-11,VALLE,Jamundí,RURAL,SABADO,19:40,29,FEMENINO,A PIE,A PIE,CONTUNDENTES,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,8:10,30,MASCULINO,NO REPORTA,NO REPORTA,CONTUNDENTES,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,RURAL,SABADO,22:30,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,VALLE,Yumbo,URBANA,SABADO,20:50,31,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,NORTE DE SANTANDER,Chitagá,URBANA,SABADO,22:00,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,NARIÑO,Pasto ,URBANA,SABADO,22:43,33,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Itagui,URBANA,SABADO,14:00,23,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Itagui,URBANA,SABADO,14:00,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,BOLÍVAR,Cartagena ,URBANA,SABADO,6:00,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CAQUETÁ,Solano,RURAL,SABADO,21:50,39,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,22:38,47,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,NO REPORTA,FRENTE A DISCOTECAS,1
1-Jan-11,RISARALDA,Santa Rosa de Cabal,URBANA,SABADO,17:00,61,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,CAFETERIAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,2:23,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,18:25,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,VALLE,Cali ,URBANA,SABADO,6:00,42,MASCULINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Itagui,RURAL,SABADO,6:00,54,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,RURAL,SABADO,9:00,34,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,La Estrella,URBANA,SABADO,11:45,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,20:20,16,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,20:20,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,20:35,33,MASCULINO,NO REPORTA,NO REPORTA,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,21:10,20,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,ANTIOQUIA,Medellín ,URBANA,SABADO,21:20,27,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Soacha,RURAL,SABADO,0:00,18,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Soacha,URBANA,SABADO,6:00,24,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Soacha,URBANA,SABADO,16:00,25,FEMENINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-11,CUNDINAMARCA,Soacha,URBANA,SABADO,19:00,14,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,CUNDINAMARCA,Cachipay,RURAL,DOMINGO,1:00,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-11,NARIÑO,Buesaco,RURAL,DOMINGO,1:00,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-11,CALDAS,Manizales ,URBANA,DOMINGO,19:10,26,FEMENINO,A PIE,PASAJERO TAXI,ARMA DE FUEGO,ESTUDIANTE,U-LIBRE,INTERIOR VEHICULO SERVICIO PUBLICO,1
2-Jan-11,VALLE,Palmira,URBANA,DOMINGO,23:30,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,VALLE,Palmira,RURAL,DOMINGO,23:50,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,0:40,52,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,CUNDINAMARCA,Bogotá D.C. ,RURAL,DOMINGO,18:58,37,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,2:30,25,MASCULINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,CAUCA,Corinto,RURAL,DOMINGO,5:30,35,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
2-Jan-11,ANTIOQUIA,Andes,RURAL,DOMINGO,7:40,35,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,20:00,17,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,14:15,18,MASCULINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,1:01,25,FEMENINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,4:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,20:40,30,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,16:30,30,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-11,VALLE,Cali ,URBANA,DOMINGO,4:00,38,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
