FECHA,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,EDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
1-Jan-10,CAQUETÁ,Cartagena del Chairá,URBANA,VIERNES,11:40,18,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,ATLÁNTICO,Malambo,URBANA,VIERNES,5:30,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,3:17,16,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,3:56,24,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,3:56,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,5:30,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,5:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,NO REPORTA,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,0:10,30,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,NARIÑO,Pasto ,URBANA,VIERNES,5:20,30,FEMENINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,ATLÁNTICO,Barranquilla ,URBANA,VIERNES,9:30,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
1-Jan-10,SUCRE,Tolú Viejo,RURAL,VIERNES,10:00,17,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-10,HUILA,Neiva ,URBANA,VIERNES,8:30,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,ESCENARIOS DEPORTIVOS,1
1-Jan-10,RISARALDA,Pereira ,RURAL,VIERNES,6:30,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-10,NARIÑO,Taminango,RURAL,VIERNES,5:30,38,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CALDAS,San José,RURAL,VIERNES,17:00,30,MASCULINO,A PIE,A PIE,ARMA BLANCA,NO REPORTA,NO REPORTA,FINCAS Y SIMILARES,1
1-Jan-10,HUILA,Acevedo,RURAL,VIERNES,8:00,61,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,CASADO,VIAS PUBLICAS,1
1-Jan-10,RISARALDA,Dosquebradas,URBANA,VIERNES,16:50,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,10:35,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,17:00,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,1:27,51,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,2:22,41,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,5:29,17,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,PARQUES,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,11:00,37,MASCULINO,A PIE,A PIE,ARMA BLANCA,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,TOLIMA,Ibagué ,RURAL,VIERNES,9:40,37,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,FINCAS Y SIMILARES,1
1-Jan-10,TOLIMA,Ibagué ,URBANA,VIERNES,16:10,35,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,DENTRO DE LA VIVIENDA,1
1-Jan-10,TOLIMA,Flandes,URBANA,VIERNES,17:30,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,TOLIMA,Flandes,URBANA,VIERNES,21:05,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,1:50,34,MASCULINO,A PIE,TAXI,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,0:10,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,2:50,44,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,3:45,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,6:15,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,8:30,33,FEMENINO,A PIE,A PIE,ARMA BLANCA,COMERCIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,13:50,27,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CAUCA,Popayán ,URBANA,VIERNES,4:40,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Guaduas,RURAL,VIERNES,15:30,45,MASCULINO,VEHICULO,VEHICULO,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,POTREROS,1
1-Jan-10,SANTANDER,Ocamonte,RURAL,VIERNES,17:10,56,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,9:25,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,19:25,80,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,VIUDO,DENTRO DE LA VIVIENDA,1
1-Jan-10,CAUCA,Argelia,URBANA,VIERNES,3:30,39,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,CASADO,VIAS PUBLICAS,1
1-Jan-10,ANTIOQUIA,Rionegro,RURAL,VIERNES,17:47,40,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,BODEGAS Y SIMILARES,1
1-Jan-10,CAUCA,Balboa,RURAL,VIERNES,1:00,55,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,CASADO,FINCAS Y SIMILARES,1
1-Jan-10,ANTIOQUIA,Amagá,RURAL,VIERNES,14:00,49,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,FINCAS Y SIMILARES,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,15:50,43,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cali ,URBANA,VIERNES,6:06,35,MASCULINO,A PIE,MOTO,ARMA DE FUEGO,DELINCUENCIA,U-LIBRE,CENTRO COMERCIAL,1
1-Jan-10,CESAR,Pailitas,URBANA,VIERNES,0:30,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,BOLÍVAR,Magangué,URBANA,VIERNES,7:30,34,MASCULINO,A PIE,A PIE,PUNZANTES,COMERCIANTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,ANTIOQUIA,Medellín ,URBANA,VIERNES,21:00,27,MASCULINO,A PIE,MOTO,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,NARIÑO,Leiva,RURAL,VIERNES,13:00,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,CASADO,VIAS PUBLICAS,1
1-Jan-10,GUAVIARE,Calamar,URBANA,VIERNES,8:30,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
1-Jan-10,NARIÑO,San Andres de Tumaco,URBANA,VIERNES,22:00,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,ANTIOQUIA,Medellín ,URBANA,VIERNES,2:00,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,CAUCA,Cajibío,RURAL,VIERNES,10:40,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-10,VALLE,Palmira,URBANA,VIERNES,3:30,23,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,El Cerrito,URBANA,VIERNES,16:05,38,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,CAUCA,Santander de Quilichao,URBANA,VIERNES,5:00,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,ESTADERO,1
1-Jan-10,VALLE,Florida,URBANA,VIERNES,5:30,45,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,ANTIOQUIA,Medellín ,URBANA,VIERNES,16:40,51,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,CASAS DE HABITACION,1
1-Jan-10,VALLE,Guadalajara de Buga,URBANA,VIERNES,5:50,28,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-10,GUAJIRA,Riohacha ,URBANA,VIERNES,23:20,23,MASCULINO,A PIE,A PIE,CORTANTES,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Tuluá,RURAL,VIERNES,21:50,25,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Sevilla,URBANA,VIERNES,4:53,40,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,VALLE,Cartago,URBANA,VIERNES,7:40,24,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,HOSPITALES,1
1-Jan-10,BOLÍVAR,Mompós,RURAL,VIERNES,5:30,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,QUINDÍO,Armenia ,URBANA,VIERNES,6:30,17,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-10,BOLÍVAR,Cartagena ,URBANA,VIERNES,6:00,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,BOLÍVAR,Cartagena ,URBANA,VIERNES,6:00,49,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
1-Jan-10,BOLÍVAR,Cartagena ,URBANA,VIERNES,20:30,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-10,ANTIOQUIA,Copacabana,URBANA,VIERNES,8:30,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-10,ANTIOQUIA,Medellín ,URBANA,VIERNES,11:10,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,ESCENARIOS DEPORTIVOS,1
1-Jan-10,ANTIOQUIA,Medellín ,URBANA,VIERNES,11:10,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,ESCENARIOS DEPORTIVOS,1
1-Jan-10,VALLE,Tuluá,URBANA,VIERNES,23:55,15,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,19:40,47,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,8:10,45,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,CASADO,VIAS PUBLICAS,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,11:28,34,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,AMA DE CASA,U-LIBRE,DENTRO DE LA VIVIENDA,1
1-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,13:36,27,FEMENINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-10,ANTIOQUIA,Medellín ,URBANA,VIERNES,20:30,25,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,NARIÑO,Samaniego,URBANA,SABADO,3:30,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,VALLE,El Cerrito,URBANA,SABADO,5:20,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-10,CASANARE,Paz de Ariporo,URBANA,SABADO,10:30,41,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,GANADERO,SOLTERO,PLAZAS DE MERCADO,1
2-Jan-10,RISARALDA,Pereira ,RURAL,SABADO,8:45,20,MASCULINO,MOTO,MOTO,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,18:38,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,RISARALDA,Pereira ,URBANA,SABADO,21:25,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,CALDAS,Manizales ,URBANA,SABADO,19:50,18,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,VALLE,El Cerrito,RURAL,SABADO,15:30,50,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-10,ANTIOQUIA,Yarumal,URBANA,SABADO,10:30,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,GRUPOS ILEGALES,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,ATLÁNTICO,Soledad,URBANA,SABADO,20:35,36,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,CASAS DE HABITACION,1
2-Jan-10,VALLE,Guacarí,URBANA,SABADO,19:00,27,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,AMA DE CASA,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-10,VALLE,Tuluá,URBANA,SABADO,14:45,40,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,VALLE,Trujillo,RURAL,SABADO,20:30,32,FEMENINO,MOTO,A PIE,ARMA DE FUEGO,AMA DE CASA,CASADO,DISCOTECAS,1
2-Jan-10,VALLE,Trujillo,RURAL,SABADO,20:30,58,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EDUCADOR,SOLTERO,DISCOTECAS,1
2-Jan-10,VALLE,Cali ,URBANA,SABADO,0:10,31,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
2-Jan-10,VALLE,Cali ,URBANA,SABADO,20:55,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,DENTRO DE LA VIVIENDA,1
2-Jan-10,VALLE,Cali ,URBANA,SABADO,20:55,72,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,PENSIONADO,U-LIBRE,DENTRO DE LA VIVIENDA,1
2-Jan-10,ANTIOQUIA,Medellín ,URBANA,SABADO,18:00,46,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,CASAS DE HABITACION,1
2-Jan-10,VALLE,Roldanillo,URBANA,SABADO,1:10,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
2-Jan-10,VALLE,Roldanillo,URBANA,SABADO,1:10,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
2-Jan-10,META,Puerto Gaitán,URBANA,SABADO,22:00,27,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-10,CHOCÓ,Bagadó,URBANA,SABADO,0:36,27,MASCULINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,ANTIOQUIA,Bello,URBANA,SABADO,4:13,41,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PUBLICO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-10,VALLE,Cali ,URBANA,SABADO,22:40,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,LOCAL COMERCIAL,1
2-Jan-10,PUTUMAYO,Puerto Guzmán,RURAL,SABADO,0:15,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,CAQUETÁ,Solano,RURAL,SABADO,16:30,63,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-10,PUTUMAYO,Sibundoy,RURAL,SABADO,5:00,35,MASCULINO,A PIE,A PIE,CONTUNDENTES,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-10,ANTIOQUIA,Caldas,URBANA,SABADO,23:50,32,FEMENINO,VEHICULO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,ANTIOQUIA,Caldas,URBANA,SABADO,23:50,38,MASCULINO,VEHICULO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
2-Jan-10,SANTANDER,Barrancabermeja,URBANA,SABADO,23:50,54,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-10,CAUCA,Suárez,RURAL,SABADO,8:00,48,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,FINCAS Y SIMILARES,1
2-Jan-10,CAUCA,Puerto Tejada,URBANA,SABADO,15:40,20,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-10,VALLE,Cali ,URBANA,SABADO,21:40,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
3-Jan-10,HUILA,Garzón,RURAL,DOMINGO,1:00,32,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
3-Jan-10,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,1:45,45,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,TIENDA,1
3-Jan-10,CÓRDOBA,Ciénaga de Oro,RURAL,DOMINGO,19:30,90,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,FINCAS Y SIMILARES,1
3-Jan-10,CALDAS,Chinchiná,URBANA,DOMINGO,20:55,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
3-Jan-10,VALLE,Palmira,URBANA,DOMINGO,15:20,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
3-Jan-10,VALLE,Palmira,URBANA,DOMINGO,0:39,58,MASCULINO,VEHICULO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,SOBRE ANDEN - VIA PUBLICA,1
3-Jan-10,VALLE,Guadalajara de Buga,URBANA,DOMINGO,0:10,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
3-Jan-10,VALLE,Tuluá,URBANA,DOMINGO,19:50,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,CASAS DE HABITACION,1
3-Jan-10,VALLE,Tuluá,URBANA,DOMINGO,21:50,23,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
3-Jan-10,VALLE,Roldanillo,URBANA,DOMINGO,21:30,23,FEMENINO,MOTO,A PIE,ARMA DE FUEGO,AMA DE CASA,U-LIBRE,SOBRE ANDEN - VIA PUBLICA,1
3-Jan-10,VALLE,Roldanillo,URBANA,DOMINGO,21:30,43,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,SOBRE ANDEN - VIA PUBLICA,1
3-Jan-10,VALLE,Roldanillo,URBANA,DOMINGO,21:30,45,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,SOBRE ANDEN - VIA PUBLICA,1
3-Jan-10,VALLE,Ulloa,RURAL,DOMINGO,0:20,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
3-Jan-10,PUTUMAYO,Puerto Guzmán,URBANA,DOMINGO,3:57,29,MASCULINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
