FECHA,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,EDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
1-Jan-12,HUILA,Neiva ,URBANA,DOMINGO,1:15,32,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,SANTANDER,Piedecuesta,URBANA,DOMINGO,4:00,36,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,3:00,58,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,4:40,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,SANTANDER,Bucaramanga ,URBANA,DOMINGO,6:20,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Palmira,URBANA,DOMINGO,4:05,38,FEMENINO,VEHICULO,A PIE,ARMA DE FUEGO,AMA DE CASA,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,NORTE DE SANTANDER,La Esperanza,RURAL,DOMINGO,4:30,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,MAGDALENA,Zona Bananera,RURAL,DOMINGO,3:20,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,BOYACÁ,Siachoque,RURAL,DOMINGO,4:30,22,FEMENINO,A PIE,A PIE,ARMA BLANCA,AMA DE CASA,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,GUAJIRA,Riohacha ,URBANA,DOMINGO,2:30,23,FEMENINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,"HOTELES, RESIDENCIAS, Y SIMILARES.",1
1-Jan-12,NORTE DE SANTANDER,Abrego,URBANA,DOMINGO,9:30,34,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,NORTE DE SANTANDER,Abrego,URBANA,DOMINGO,9:30,35,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Florida,URBANA,DOMINGO,5:15,34,MASCULINO,NO REPORTA,NO REPORTA,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,Ancuyá,RURAL,DOMINGO,4:30,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Palmira,URBANA,DOMINGO,5:30,30,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Pradera,URBANA,DOMINGO,5:00,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,PUTUMAYO,Puerto Asís,RURAL,DOMINGO,15:00,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-12,CAQUETÁ,Florencia ,URBANA,DOMINGO,17:30,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,ATLÁNTICO,Barranquilla ,URBANA,DOMINGO,20:50,44,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,3:00,48,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,14:53,42,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,CICLO RUTA,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,4:00,40,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,1:40,29,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,5:24,49,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CHOCÓ,Quibdó ,URBANA,DOMINGO,2:30,17,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,6:02,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,16:30,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CAQUETÁ,San Vicente del Caguán,RURAL,DOMINGO,18:00,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-12,CAQUETÁ,San Vicente del Caguán,RURAL,DOMINGO,19:00,49,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-12,VALLE,Palmira,URBANA,DOMINGO,9:35,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Palmira,URBANA,DOMINGO,17:30,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,TRANSPORTE PÚBLICO,1
1-Jan-12,VALLE,Pradera,URBANA,DOMINGO,20:20,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cartago,URBANA,DOMINGO,21:10,53,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Buenaventura,URBANA,DOMINGO,18:28,35,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,BOYACÁ,Gameza,RURAL,DOMINGO,19:00,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,TIENDA,1
1-Jan-12,CAUCA,Timbiquí,URBANA,DOMINGO,10:30,41,MASCULINO,A PIE,NO REPORTA,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CAUCA,Mercaderes,URBANA,DOMINGO,16:00,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CAUCA,Popayán ,URBANA,DOMINGO,10:25,21,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CAUCA,Popayán ,URBANA,DOMINGO,10:25,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CALDAS,Manizales ,URBANA,DOMINGO,1:25,16,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CALDAS,Manizales ,URBANA,DOMINGO,1:30,32,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,13:35,36,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,ANTIOQUIA,Turbo,RURAL,DOMINGO,12:30,36,FEMENINO,A PIE,A PIE,ARMA BLANCA,AMA DE CASA,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,14:10,16,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,15:45,19,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,16:30,40,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CALDAS,Manizales ,URBANA,DOMINGO,3:30,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,Pupiales,RURAL,DOMINGO,3:30,22,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CALDAS,Palestina,RURAL,DOMINGO,16:00,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,GUAJIRA,Maicao,URBANA,DOMINGO,0:00,42,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,NORTE DE SANTANDER,Cúcuta ,URBANA,DOMINGO,18:50,45,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,NO REPORTA,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,5:40,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,5:12,32,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,CÓRDOBA,Montería ,URBANA,DOMINGO,1:43,6,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,META,Lejanías,URBANA,DOMINGO,13:30,82,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,CASAS DE HABITACION,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,7:40,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,META,Castilla la Nueva,RURAL,DOMINGO,12:55,36,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,9:30,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,9:30,46,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,5:00,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,5:35,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,TOLIMA,Ibagué ,URBANA,DOMINGO,4:30,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,TOLIMA,Ibagué ,URBANA,DOMINGO,7:15,16,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,TOLIMA,Rovira,URBANA,DOMINGO,5:00,51,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,TOLIMA,Coyaima,URBANA,DOMINGO,3:00,17,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,Olaya Herrera,URBANA,DOMINGO,16:30,24,MASCULINO,A PIE,A PIE,GRANADA DE MANO,EMPLEADO POLICIAL,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,HUILA,Paicol,URBANA,DOMINGO,7:30,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,COMERCIANTE,SOLTERO,PARQUES,1
1-Jan-12,BOLÍVAR,Cartagena ,URBANA,DOMINGO,6:00,22,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,Pasto ,URBANA,DOMINGO,15:45,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,BOLÍVAR,Cartagena ,URBANA,DOMINGO,16:20,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,META,Villavicencio ,URBANA,DOMINGO,1:30,34,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,TIENDA,1
1-Jan-12,META,Villavicencio ,URBANA,DOMINGO,4:30,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,NO REPORTA,VIAS PUBLICAS,1
1-Jan-12,BOLÍVAR,Cartagena ,URBANA,DOMINGO,13:00,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,ANTIOQUIA,Medellín ,URBANA,DOMINGO,21:36,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
1-Jan-12,ANTIOQUIA,Medellín ,URBANA,DOMINGO,18:40,33,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,Pasto ,URBANA,DOMINGO,13:45,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,8:25,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Jamundí,URBANA,DOMINGO,6:16,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,ANTIOQUIA,Medellín ,URBANA,DOMINGO,3:30,37,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,Pasto ,URBANA,DOMINGO,5:13,46,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-12,NARIÑO,San Andres de Tumaco,URBANA,DOMINGO,20:44,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,ANTIOQUIA,Medellín ,URBANA,DOMINGO,4:38,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,CAQUETÁ,San José del Fragua,RURAL,DOMINGO,23:00,53,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SEPARADO,FINCAS Y SIMILARES,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,15:00,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,BOLÍVAR,Santa Rosa del Sur,RURAL,DOMINGO,11:00,43,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-12,BOLÍVAR,Santa Rosa del Sur,RURAL,DOMINGO,11:00,44,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,CHOCÓ,Quibdó ,URBANA,DOMINGO,2:50,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,ANTIOQUIA,Ciudad Bolívar,URBANA,DOMINGO,7:00,47,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,CASAS DE HABITACION,1
1-Jan-12,ANTIOQUIA,Santa Rosa de Osos,RURAL,DOMINGO,11:10,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,CARRETERA,1
1-Jan-12,ANTIOQUIA,Salgar,RURAL,DOMINGO,8:00,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,TOLIMA,Chaparral,URBANA,DOMINGO,23:00,23,MASCULINO,A PIE,NO REPORTA,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Cali ,URBANA,DOMINGO,9:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VALLE,Candelaria,URBANA,DOMINGO,15:50,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,META,Mapiripán,RURAL,DOMINGO,23:55,50,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,8:41,16,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,RISARALDA,Marsella,URBANA,DOMINGO,16:05,45,MASCULINO,A PIE,A PIE,CONTUNDENTES,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,CALDAS,Victoria,RURAL,DOMINGO,12:45,57,MASCULINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,MAGDALENA,Zona Bananera,RURAL,DOMINGO,11:20,39,MASCULINO,PASAJERO MOTO,MOTO,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-12,VALLE,Yumbo,URBANA,DOMINGO,19:00,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,RISARALDA,Belén de Umbría,URBANA,DOMINGO,5:00,39,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,FINCAS Y SIMILARES,1
1-Jan-12,TOLIMA,Ibagué ,URBANA,DOMINGO,5:50,17,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-12,VICHADA,Cumaribo,RURAL,DOMINGO,21:15,41,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,ANTIOQUIA,Segovia,RURAL,DOMINGO,18:10,38,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,CAUCA,Mercaderes,RURAL,DOMINGO,6:00,55,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,CASADO,CASAS DE HABITACION,1
1-Jan-12,ANTIOQUIA,Cáceres,RURAL,DOMINGO,6:30,31,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-12,ANTIOQUIA,Andes,RURAL,DOMINGO,9:00,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,CAUCA,Balboa,RURAL,DOMINGO,15:00,25,MASCULINO,VEHICULO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-12,RISARALDA,Santuario,RURAL,DOMINGO,20:30,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-12,CUNDINAMARCA,Puerto Salgar,RURAL,LUNES,3:00,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-12,SANTANDER,Barrancabermeja,URBANA,LUNES,14:00,24,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-12,VALLE,Palmira,URBANA,LUNES,17:55,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-12,VALLE,Yotoco,RURAL,LUNES,17:10,26,MASCULINO,A PIE,A PIE,BOLSA PLASTICA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,NORTE DE SANTANDER,Convención,RURAL,LUNES,16:00,28,MASCULINO,NO REPORTA,NO REPORTA,ARMA DE FUEGO,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
2-Jan-12,CUNDINAMARCA,Soacha,URBANA,LUNES,4:15,29,MASCULINO,NO REPORTA,NO REPORTA,ARMA BLANCA,NO REPORTA,NO REPORTA,HOSPITALES,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,12:30,44,FEMENINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,U-LIBRE,DENTRO DE LA VIVIENDA,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,8:48,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,18:00,42,MASCULINO,MOTO,MOTO,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Yumbo,URBANA,LUNES,21:10,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,23:15,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,ANTIOQUIA,Medellín ,URBANA,LUNES,20:10,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,0:58,38,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,ANTIOQUIA,Medellín ,RURAL,LUNES,15:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,NO REPORTA,NO REPORTA,RIOS,1
2-Jan-12,ANTIOQUIA,Amagá,RURAL,LUNES,16:30,43,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,"BARES, CANTINAS Y SIMILARES",1
2-Jan-12,ANTIOQUIA,Cocorná,RURAL,LUNES,0:30,48,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,HELADERIA,1
2-Jan-12,HUILA,Neiva ,URBANA,LUNES,23:50,15,MASCULINO,A PIE,A PIE,CUERDA/SOGA/CADENA,DESEMPLEADO,SOLTERO,CARCELES,1
2-Jan-12,PUTUMAYO,Puerto Caicedo,URBANA,LUNES,0:47,24,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,QUINDÍO,Armenia ,URBANA,LUNES,17:00,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,13:45,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Cali ,URBANA,LUNES,19:30,22,MASCULINO,A PIE,A PIE,ARMA BLANCA,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Jamundí,URBANA,LUNES,18:15,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-12,HUILA,Acevedo,RURAL,LUNES,2:00,18,FEMENINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,SOLTERO,ESTADERO,1
2-Jan-12,RISARALDA,Quinchía,URBANA,LUNES,18:55,42,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-12,CUNDINAMARCA,Bogotá D.C. ,URBANA,LUNES,3:45,54,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,VALLE,Yumbo,URBANA,LUNES,2:10,28,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-12,ANTIOQUIA,Bello,URBANA,LUNES,5:00,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,NO REPORTA,SOLTERO,VIAS PUBLICAS,1
2-Jan-12,CAUCA,Almaguer,RURAL,LUNES,0:00,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
