FECHA,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,EDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
1-Jan-13,SANTANDER,El Playón,URBANA,MARTES,4:30,44,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SEPARADO,VIAS PUBLICAS,1
1-Jan-13,SANTANDER,Girón,URBANA,MARTES,4:30,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CHOCÓ,San José del Palmar,RURAL,MARTES,11:40,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ATLÁNTICO,Barranquilla ,URBANA,MARTES,7:45,24,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ATLÁNTICO,Barranquilla ,URBANA,MARTES,9:00,42,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,BOYACÁ,Sogamoso,URBANA,MARTES,5:00,40,MASCULINO,A PIE,A PIE,ARMA BLANCA,COMERCIANTE,CASADO,VIAS PUBLICAS,1
1-Jan-13,PUTUMAYO,Puerto Asís,URBANA,MARTES,0:40,42,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Andes,RURAL,MARTES,9:30,34,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-13,VALLE,Pradera,URBANA,MARTES,11:50,59,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,HUILA,Neiva ,URBANA,MARTES,10:00,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Palmira,URBANA,MARTES,9:30,60,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CAUCA,Sucre,RURAL,MARTES,9:50,34,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,ATLÁNTICO,Soledad,URBANA,MARTES,13:20,32,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Buenaventura,URBANA,MARTES,15:40,47,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,NARIÑO,El Tablón de Gómez,RURAL,MARTES,9:00,37,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,CASADO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Buriticá,URBANA,MARTES,15:30,43,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
1-Jan-13,CÓRDOBA,Sahagún,RURAL,MARTES,1:40,26,FEMENINO,A PIE,A PIE,ARMA BLANCA,AMA DE CASA,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-13,NORTE DE SANTANDER,Abrego,URBANA,MARTES,11:30,21,FEMENINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,NORTE DE SANTANDER,El Carmen,URBANA,MARTES,7:30,72,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Bogotá D.C. ,URBANA,MARTES,17:02,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,NARIÑO,Ipiales,URBANA,MARTES,10:00,33,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,CASADO,CASAS DE HABITACION,1
1-Jan-13,META,Puerto Gaitán,RURAL,MARTES,12:15,33,MASCULINO,A PIE,A PIE,ARMA BLANCA,COMERCIANTE,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-13,CAQUETÁ,Solita,URBANA,MARTES,18:30,29,MASCULINO,A PIE,A PIE,ARMA BLANCA,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,RISARALDA,Pereira ,URBANA,MARTES,2:50,66,MASCULINO,A PIE,A PIE,ARMA BLANCA,PENSIONADO,U-LIBRE,"BARES, CANTINAS Y SIMILARES",1
1-Jan-13,RISARALDA,Pereira ,RURAL,MARTES,7:50,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Bogotá D.C. ,URBANA,MARTES,22:22,39,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,RISARALDA,Dosquebradas,URBANA,MARTES,2:14,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Palmira,URBANA,MARTES,22:20,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Roldanillo,URBANA,MARTES,18:35,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Buenaventura,URBANA,MARTES,13:55,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,U-LIBRE,DENTRO DE LA VIVIENDA,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,5:00,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO EJERCITO,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,6:00,15,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,6:40,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,"BARES, CANTINAS Y SIMILARES",1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,13:58,25,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,GUAJIRA,Maicao,RURAL,MARTES,17:26,28,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,19:00,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,20:00,22,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,3:10,21,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,6:55,29,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CALDAS,Manizales ,URBANA,MARTES,6:00,44,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Venecia,URBANA,MARTES,7:30,37,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,PARQUES,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,14:20,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CALDAS,Manizales ,URBANA,MARTES,12:10,50,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,U-LIBRE,CASAS DE HABITACION,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,6:30,45,MASCULINO,A PIE,MOTO,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,MAGDALENA,Ciénaga,URBANA,MARTES,4:50,44,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,CAUCA,Popayán ,URBANA,MARTES,9:30,35,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,CAUCA,Popayán ,URBANA,MARTES,18:10,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,MAGDALENA,Santa Marta ,URBANA,MARTES,11:40,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
1-Jan-13,QUINDÍO,Calarca,RURAL,MARTES,13:20,23,FEMENINO,A PIE,A PIE,ARMA BLANCA,AMA DE CASA,U-LIBRE,FINCAS Y SIMILARES,1
1-Jan-13,BOLÍVAR,Cartagena ,URBANA,MARTES,20:00,23,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,CARCELES,1
1-Jan-13,CESAR,Valledupar ,URBANA,MARTES,19:20,45,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,PENSIONADO,CASADO,VIAS PUBLICAS,1
1-Jan-13,BOLÍVAR,Cartagena ,URBANA,MARTES,6:30,19,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,NORTE DE SANTANDER,Cúcuta ,URBANA,MARTES,17:30,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,19:40,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,NO REPORTA,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,21:08,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Soacha,URBANA,MARTES,1:30,24,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO POLICIAL,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,3:30,53,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,VIUDO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,0:15,11,FEMENINO,A PIE,A PIE,ARMA DE FUEGO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
1-Jan-13,ANTIOQUIA,La Estrella,URBANA,MARTES,0:18,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,4:51,19,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,20:50,36,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,HUILA,San Agustín,URBANA,MARTES,6:25,42,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Cali ,URBANA,MARTES,12:01,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,8:47,24,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Candelaria,URBANA,MARTES,23:35,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Versalles,RURAL,MARTES,18:00,21,MASCULINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,11:30,67,MASCULINO,A PIE,A PIE,BOLSA PLASTICA,INDEPENDIENTE,DIVORCIADO,APARTAMENTO,1
1-Jan-13,TOLIMA,Espinal,URBANA,MARTES,23:40,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,BOLÍVAR,Cartagena ,URBANA,MARTES,18:00,20,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,CLINICAS Y SIMILARES,1
1-Jan-13,NARIÑO,Pasto ,URBANA,MARTES,1:20,26,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,Medellín ,URBANA,MARTES,17:30,18,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CAUCA,Popayán ,URBANA,MARTES,0:05,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,VALLE,Jamundí,RURAL,MARTES,15:00,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,CARRETERA,1
1-Jan-13,META,Villavicencio ,URBANA,MARTES,13:00,22,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,NO REPORTA,VIAS PUBLICAS,1
1-Jan-13,CAUCA,Popayán ,URBANA,MARTES,5:00,25,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,ANTIOQUIA,El Bagre,URBANA,MARTES,16:00,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,ESTADERO,1
1-Jan-13,ANTIOQUIA,Yarumal,RURAL,MARTES,20:05,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-13,CAUCA,Jambaló,RURAL,MARTES,0:00,32,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,U-LIBRE,CASAS DE HABITACION,1
1-Jan-13,NARIÑO,Pasto ,URBANA,MARTES,23:00,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,VALLE,Jamundí,RURAL,MARTES,15:00,27,MASCULINO,A PIE,A PIE,ARMA BLANCA,INDEPENDIENTE,SOLTERO,BAHIA,1
1-Jan-13,NARIÑO,Pasto ,URBANA,MARTES,4:00,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Soacha,URBANA,MARTES,6:15,33,MASCULINO,A PIE,A PIE,ARMA BLANCA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Soacha,URBANA,MARTES,15:45,34,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SEPARADO,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Soacha,URBANA,MARTES,12:30,20,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,TIENDA,1
1-Jan-13,ANTIOQUIA,Valdivia,RURAL,MARTES,17:30,38,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,AGRICULTOR,SOLTERO,FINCAS Y SIMILARES,1
1-Jan-13,CUNDINAMARCA,Soacha,URBANA,MARTES,4:30,25,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,CUNDINAMARCA,Soacha,URBANA,MARTES,4:30,52,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
1-Jan-13,PUTUMAYO,Puerto Guzmán,RURAL,MARTES,17:15,27,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-13,CÓRDOBA,Valencia,RURAL,MIERCOLES,13:00,6,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-13,CUNDINAMARCA,Bogotá D.C. ,URBANA,MIERCOLES,19:50,52,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,LOCAL COMERCIAL,1
2-Jan-13,VALLE,Tuluá,URBANA,MIERCOLES,19:13,47,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,CASADO,VIAS PUBLICAS,1
2-Jan-13,VALLE,Buenaventura,URBANA,MIERCOLES,8:50,17,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DELINCUENCIA,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,QUINDÍO,Armenia ,URBANA,MIERCOLES,20:55,36,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,FRENTE A RESIDENCIAS - VIA PUBLICA,1
2-Jan-13,CAUCA,Morales,RURAL,MIERCOLES,9:50,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO EJERCITO,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,ANTIOQUIA,Medellín ,URBANA,MIERCOLES,22:18,30,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,LOTE BALDIO,1
2-Jan-13,ANTIOQUIA,Medellín ,URBANA,MIERCOLES,22:52,26,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,ANTIOQUIA,Medellín ,URBANA,MIERCOLES,19:59,52,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,ANTIOQUIA,Bello,URBANA,MIERCOLES,19:57,32,MASCULINO,MOTO,VEHICULO,ARMA DE FUEGO,INDEPENDIENTE,U-LIBRE,INTERIOR VEHICULO PARTICULAR,1
2-Jan-13,ATLÁNTICO,Puerto Colombia,URBANA,MIERCOLES,18:30,31,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,CAUCA,El Tambo,RURAL,MIERCOLES,20:30,4,FEMENINO,A PIE,A PIE,CONTUNDENTES,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
2-Jan-13,CALDAS,Chinchiná,RURAL,MIERCOLES,21:05,43,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,CASADO,VIAS PUBLICAS,1
2-Jan-13,VALLE,Cali ,URBANA,MIERCOLES,3:30,24,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,VALLE,Cali ,URBANA,MIERCOLES,16:00,42,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-13,CALDAS,Chinchiná,RURAL,MIERCOLES,18:38,23,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-13,PUTUMAYO,Valle del Guamuez,RURAL,MIERCOLES,16:20,28,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,COMERCIANTE,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-13,VALLE,Cali ,URBANA,MIERCOLES,13:15,45,MASCULINO,A PIE,A PIE,ARMA BLANCA,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,CHOCÓ,Tadó,RURAL,MIERCOLES,18:00,41,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-13,BOLÍVAR,Turbaco,URBANA,MIERCOLES,22:10,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,U-LIBRE,VIAS PUBLICAS,1
2-Jan-13,SANTANDER,Barrancabermeja,URBANA,MIERCOLES,23:30,20,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,VALLE,Tuluá,URBANA,MIERCOLES,20:20,59,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,ANTIOQUIA,Segovia,URBANA,MIERCOLES,21:48,22,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
2-Jan-13,ANTIOQUIA,Ebéjico,RURAL,MIERCOLES,0:30,18,MASCULINO,A PIE,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,FINCAS Y SIMILARES,1
2-Jan-13,NORTE DE SANTANDER,Cúcuta ,URBANA,MIERCOLES,21:30,16,MASCULINO,MOTO,A PIE,ARMA DE FUEGO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
