FECHA,DELITO,DEPARTAMENTO,MUNICIPIO,ZONA,DÍA,HORA,MODALIDAD,SEXO,MÓVIL AGRESOR,MÓVIL VÍCTIMA,ARMA O MEDIO UTILIZADO,CLASE DE EMPLEADO,ESTADO CIVIL,CLASE DE SITIO,VÍCTIMAS
3-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,BOYACÁ,Sogamoso,RURAL,VIERNES,9:00,NO REPORTADA,FEMENINO,A PIE,A PIE,ARMA BLANCA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ANTIOQUIA,Puerto Berrío,RURAL,VIERNES,16:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,META,Granada,URBANA,VIERNES,8:00,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CAQUETÁ,Solita,URBANA,VIERNES,3:00,NO REPORTA,MASCULINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,HUILA,Tello,RURAL,VIERNES,8:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CAQUETÁ,Florencia ,URBANA,VIERNES,16:00,NO REPORTA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,SANTANDER,San Miguel,RURAL,VIERNES,7:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,AMA DE CASA,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,VALLE,Cali ,URBANA,VIERNES,5:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SANTANDER,Girón,URBANA,VIERNES,8:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SEPARADO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,HUILA,Gigante,URBANA,VIERNES,10:00,NO REPORTA,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTA,COMERCIANTE,CASADO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,14:00,POR EL PADRASTRO,MASCULINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,0:00,AGRESION,FEMENINO,A PIE,A PIE,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,APARTAMENTO,1
3-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,16:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,PARQUES,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CUNDINAMARCA,Bogotá D.C. ,URBANA,VIERNES,0:00,NO REPORTA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,HUILA,Colombia,URBANA,VIERNES,20:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTADO,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,QUINDÍO,Armenia ,URBANA,VIERNES,15:30,NO REPORTA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NORTE DE SANTANDER,Cúcuta ,URBANA,VIERNES,0:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,HUILA,Garzón,RURAL,VIERNES,10:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
3-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,RISARALDA,Mistrató,RURAL,VIERNES,17:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SUCRE,San Luis de Sincé,URBANA,VIERNES,17:21,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
3-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CAQUETÁ,Belén de Los Andaquies,RURAL,VIERNES,0:00,ENGAÑO,MASCULINO,A PIE,A PIE,SIN EMPLEO DE ARMAS,DESEMPLEADO,U-LIBRE,"COLEGIOS, ESCUELAS",1
3-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CAUCA,Santander de Quilichao,RURAL,VIERNES,0:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,BOLÍVAR,Cartagena ,URBANA,SABADO,3:50,NO REPORTADA,MASCULINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,U-LIBRE,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,VALLE,Cali ,URBANA,SABADO,18:00,NO REPORTADA,FEMENINO,A PIE,A PIE,ARMA BLANCA,AMA DE CASA,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VALLE,Cali ,URBANA,SABADO,10:00,NO REPORTADA,MASCULINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,SABADO,22:00,NO REPORTADA,MASCULINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),VALLE,Cali ,URBANA,SABADO,18:00,AGRESION,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,QUINDÍO,Armenia ,URBANA,SABADO,8:00,NO REPORTA,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTA,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,RISARALDA,Dosquebradas,URBANA,SABADO,12:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,FRENTE A RESIDENCIAS - VIA PUBLICA,1
4-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VALLE,Cali ,URBANA,SABADO,19:00,NO REPORTADA,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,SABADO,15:00,INTIMIDACION FISICA,FEMENINO,A PIE,A PIE,ARMA BLANCA,AMA DE CASA,U-LIBRE,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,HUILA,Neiva ,URBANA,SABADO,14:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,META,Acacías,URBANA,SABADO,23:00,ENGAÑO,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VALLE,Cali ,URBANA,SABADO,17:00,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,BOYACÁ,Tunja ,URBANA,SABADO,0:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,ANTIOQUIA,Puerto Berrío,URBANA,SABADO,9:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,ALMACENES,1
4-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,NARIÑO,Pasto ,URBANA,SABADO,9:00,NO REPORTADA,FEMENINO,NO REPORTA,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,META,Restrepo,URBANA,SABADO,10:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,NO REPORTA,NO REPORTA,DENTRO DE LA VIVIENDA,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VALLE,Cali ,URBANA,SABADO,12:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,4:00,AGRESION,MASCULINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,SABADO,17:00,NO REPORTADA,MASCULINO,A PIE,A PIE,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,SANTANDER,Aratoca,URBANA,SABADO,0:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,NO REPORTA,NO REPORTA,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CALDAS,Victoria,RURAL,SABADO,18:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,DESEMPLEADO,SOLTERO,LOTE BALDIO,1
4-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,MAGDALENA,Aracataca,URBANA,SABADO,2:00,POR EL PADRASTRO,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CALDAS,Anserma,RURAL,SABADO,22:30,NO REPORTA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,AMA DE CASA,CASADO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,BOYACÁ,Sogamoso,URBANA,SABADO,1:00,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,NO REPORTA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SUCRE,Palmito,RURAL,SABADO,0:00,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,AMA DE CASA,CASADO,CASAS DE HABITACION,1
4-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VALLE,Buenaventura,RURAL,SABADO,21:00,EMPLEO DE SUSTANCIAS TOXICAS,FEMENINO,A PIE,A PIE,ESCOPOLAMINA,EMPLEADO PARTICULAR,SOLTERO,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,2:40,AGRESION,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,U-LIBRE,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,2:40,RIÑA ENTRE COMPAÑEROS PERMANENTES,FEMENINO,A PIE,A PIE,CONTUNDENTES,DESEMPLEADO,U-LIBRE,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,BOLÍVAR,Cartagena ,URBANA,DOMINGO,8:00,NO REPORTADA,FEMENINO,VEHICULO,A PIE,NO REPORTADO,NO REPORTA,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NORTE DE SANTANDER,Ocaña,RURAL,DOMINGO,11:15,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,META,Villavicencio ,URBANA,DOMINGO,0:10,AGRESION,FEMENINO,A PIE,A PIE,NO REPORTADO,EMPLEADO PARTICULAR,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,DOMINGO,20:30,NO REPORTA,FEMENINO,A PIE,A PIE,NO REPORTA,INDEPENDIENTE,VIUDO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,7:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,CASADO,FRENTE IGLESIA - VIA PUBLICA,1
5-Feb-12,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,VALLE,Zarzal,RURAL,DOMINGO,3:05,POR EL PADRASTRO,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ANTIOQUIA,Puerto Triunfo,RURAL,DOMINGO,23:50,NO REPORTADA,FEMENINO,A PIE,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,ANTIOQUIA,Medellín ,URBANA,DOMINGO,9:00,NO REPORTA,FEMENINO,A PIE,A PIE,NO REPORTA,INDEPENDIENTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,META,Villavicencio ,URBANA,DOMINGO,20:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,COMERCIANTE,U-LIBRE,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Riofrío,URBANA,DOMINGO,18:10,NO REPORTADA,MASCULINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,LOTE BALDIO,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,VALLE,Cali ,URBANA,DOMINGO,5:00,NO REPORTA,FEMENINO,A PIE,A PIE,NO REPORTA,AMA DE CASA,U-LIBRE,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,ATLÁNTICO,Baranoa,URBANA,DOMINGO,10:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,META,Villavicencio ,URBANA,DOMINGO,20:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,NO REPORTA,U-LIBRE,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,META,Villavicencio ,URBANA,DOMINGO,20:00,NO REPORTADA,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTADO,NO REPORTA,SOLTERO,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES,SANTANDER,Bucaramanga ,URBANA,DOMINGO,12:00,NO REPORTA,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,SANTANDER,Bucaramanga ,URBANA,DOMINGO,6:45,NO REPORTADA,FEMENINO,A PIE,A PIE,CONTUNDENTES,COMERCIANTE,U-LIBRE,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SANTANDER,Bucaramanga ,URBANA,DOMINGO,18:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,ESCENARIOS DEPORTIVOS,1
5-Feb-12,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),CASANARE,Yopal ,URBANA,DOMINGO,0:30,POR EL PADRE,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,META,Villavicencio ,URBANA,DOMINGO,15:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,NO REPORTA,SOLTERO,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,HUILA,Neiva ,URBANA,DOMINGO,13:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,VALLE,Cali ,URBANA,DOMINGO,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,CALDAS,Chinchiná,URBANA,DOMINGO,10:03,NO REPORTA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SANTANDER,Bucaramanga ,URBANA,DOMINGO,5:45,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,PARQUES,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,HUILA,Neiva ,URBANA,DOMINGO,21:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,HUILA,Neiva ,URBANA,DOMINGO,3:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,BOYACÁ,Pauna,URBANA,DOMINGO,0:00,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,CAQUETÁ,Florencia ,URBANA,DOMINGO,17:30,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,"COLEGIOS, ESCUELAS",1
5-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,VALLE,Buenaventura,URBANA,DOMINGO,11:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,SANTANDER,Bucaramanga ,URBANA,DOMINGO,15:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,COMERCIANTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CALDAS,Manizales ,URBANA,DOMINGO,3:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,NORTE DE SANTANDER,Abrego,RURAL,DOMINGO,8:50,NO REPORTADA,MASCULINO,A PIE,A PIE,NO REPORTADO,INDEPENDIENTE,U-LIBRE,FINCAS Y SIMILARES,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,META,Villavicencio ,URBANA,DOMINGO,9:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,AMAZONAS,Puerto Nariño,RURAL,DOMINGO,9:00,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,20:00,AGRESION,MASCULINO,A PIE,A PIE,CONTUNDENTES,EMPLEADO PARTICULAR,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,11:00,EMPLEO DE SUSTANCIAS TOXICAS,MASCULINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,GUAVIARE,San José del Guaviare ,URBANA,DOMINGO,10:25,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTADO,NO REPORTA,NO REPORTA,PARQUES,1
5-Feb-12,ARTÍCULO 210 A. ACOSO SEXUAL,ATLÁNTICO,Barranquilla ,URBANA,DOMINGO,8:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,MAGDALENA,Santa Marta ,URBANA,DOMINGO,14:50,NO REPORTA,MASCULINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,CUNDINAMARCA,Bogotá D.C. ,URBANA,DOMINGO,6:10,NO REPORTADA,MASCULINO,A PIE,A PIE,NO REPORTADO,EMPLEADO PARTICULAR,U-LIBRE,APARTAMENTO,1
5-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,ATLÁNTICO,Polonuevo,URBANA,DOMINGO,1:00,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,AMA DE CASA,U-LIBRE,DENTRO DE LA VIVIENDA,1
5-Feb-12,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,CAQUETÁ,Florencia ,URBANA,DOMINGO,9:00,ENGAÑO,FEMENINO,A PIE,A PIE,NO REPORTA,ESTUDIANTE,SOLTERO,CASAS DE HABITACION,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,QUINDÍO,Quimbaya,RURAL,DOMINGO,22:30,ENGAÑO,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,FINCAS Y SIMILARES,1
5-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,CAUCA,Santander de Quilichao,URBANA,DOMINGO,0:00,POR EL PADRE,FEMENINO,A PIE,A PIE,CONTUNDENTES,ESTUDIANTE,SOLTERO,DENTRO DE LA VIVIENDA,1
6-Feb-12,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,VALLE,Cali ,URBANA,LUNES,13:00,NO REPORTADA,MASCULINO,VEHICULO,A PIE,NO REPORTADO,INDEPENDIENTE,U-LIBRE,VIAS PUBLICAS,1
6-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,TOLIMA,Melgar,URBANA,LUNES,13:40,NO REPORTADA,FEMENINO,A PIE,A PIE,NO REPORTADO,DESEMPLEADO,SOLTERO,VIAS PUBLICAS,1
6-Feb-12,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,SUCRE,Sincelejo ,URBANA,LUNES,20:40,NO REPORTADA,FEMENINO,NO REPORTA,NO REPORTA,NO REPORTA,ESTUDIANTE,SOLTERO,VIAS PUBLICAS,1
6-Feb-12,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,BOYACÁ,Sogamoso,URBANA,LUNES,22:00,AGRESION,FEMENINO,A PIE,A PIE,CONTUNDENTES,AMA DE CASA,U-LIBRE,CASAS DE HABITACION,1
